pct_morena2018,ing_lab2022,ing_gob2022,cambio_mor,cambio_ing_gob,cambio_ing_lab,gob_estado
54.75183,15.513273387897236,0.6923369452050385,8.636445,152.62479,24.007982,Morena-PT-PVEM
75.30364,7.1097675576750134,0.8311061246068969,-1.8738151,-5.0127954,-30.25698,Morena-PT-PVEM
71.15724,13.461615065057712,0.6343314526659275,-6.3155117,-28.658615,31.510815,Morena-PT-PVEM
77.08644,11.25688051495167,0.4565721066727077,-1.5021145,-22.087847,2.177633,Morena-PT-PVEM
71.07658,8.610090555385838,0.8692862441561315,-0.001257658,75.32405,4.7935295,Morena-PT-PVEM
65.43346,6.341722155425892,0.8794502767747296,5.373585,66.02896,-34.34867,Morena-PT-PVEM
72.39099,11.175122397730341,0.7300329712564023,-9.081101,213.72302,-6.0072823,Morena-PT-PVEM
58.0348,16.249103051374963,0.7274217464365673,-7.3465943,220.69234,-6.3501935,Morena-PT-PVEM
59.90833,13.49479469859199,0.4498571819696137,3.6714911,85.38398,34.38761,Morena-PT-PVEM
65.50444,17.717143819474522,0.2965644618991288,-4.0802298,33.045326,21.576225,Morena-PT-PVEM
75.35723,13.682053181735016,0.5665729734668911,-6.0495615,61.642754,41.157185,Morena-PT-PVEM
67.75418,8.966844660356424,1.3510052477991183,7.038522,119.92878,22.985277,Morena-PT-PVEM
68.13269,12.999628756602808,0.8744049162197667,0.7529557,114.61112,54.931828,Morena-PT-PVEM
73.608955,8.214371599777403,0.7718184495878013,5.8722854,-4.096305,-13.219482,Morena-PT-PVEM
73.13368,10.822720810118353,0.5459660633701165,-7.1407137,137.44374,0.33537722,Morena-PT-PVEM
75.69216,16.725678743360664,0.7930325825760841,-7.062292,2.160451,27.880941,Morena-PT-PVEM
64.609024,14.180957053476348,0.2213171935700106,3.1627297,-43.336433,46.99869,Morena-PT-PVEM
71.30445,9.620883550220018,0.5104917181988415,-2.413416,-5.5461693,1.6421508,Morena-PT-PVEM
79.09268,8.024091620485052,0.8724426472380017,-5.065876,208.5729,-5.9384055,Morena-PT-PVEM
68.809746,11.194278554454623,0.7676020981336888,-1.774013,50.552708,-0.7689743,Morena-PT-PVEM
66.39344,14.44448288609205,0.5859411999002809,-0.57722926,69.69543,14.875456,Morena-PT-PVEM
47.038242,13.61140943192229,0.45564797616747044,15.382579,71.37867,17.72725,Morena-PT-PVEM
33.667416,3.679049418724784,0.835034561279401,28.51498,-43.508865,-14.057692,Morena-PT-PVEM
60.2787,11.34771018352564,0.7463182688799032,7.782376,31.906145,4.823467,Morena-PT-PVEM
60.02409,9.934613480504082,1.4307010705115968,5.210352,176.1651,84.633385,Morena-PT-PVEM
69.5147,10.416531277118363,0.4782241683320851,-0.40047765,10.664803,-7.7978344,Morena-PT-PVEM
63.07335,12.606597985481798,0.6776833048163807,8.363146,71.14374,-6.281069,Morena-PT-PVEM
66.63287,6.138434475019993,1.0172816612009667,8.422584,58.687946,-37.511166,Morena-PT-PVEM
70.2917,18.257949356789947,0.6229964596412959,-13.328064,198.34538,4.9318695,Morena-PT-PVEM
69.97627,10.398353414504552,0.6801708959708209,5.828351,80.81161,-6.683913,Morena-PT-PVEM
41.37848,18.278977211104,0.4028997040683432,14.680251,178.70854,-0.73361725,Morena-PT-PVEM
26.217646,12.120427491855674,0.6407230920541404,11.82197,160.01018,-44.961277,MC
40.821674,22.30165060140978,0.3119376218100674,8.988103,150.81595,5.3751345,MC
20.195372,9.57276699480008,0.8622480913487615,18.898691,-16.756115,5.1367846,MC
41.00176,17.52724423383124,0.13137013309565987,16.775385,-29.804913,9.795301,MC
